relativno,Rsn,Ppnzet,relativno,relativen,Rsn,,relativno,,F0034829.001676.3.2
UPB4,Slmei,N,-,-,,N,-,-,F0034829.001676.3.31
točko,Sozet,Sozeo,-,-,Sozet,,-,-,F0034829.001676.3.49
ZIZ,Slmei,Slmer,ZIZ,ZI,,Slmer,ZIZ,,F0034829.001676.3.54
višje,Pppzmi,Pppsei,-,-,,Pppsei,-,-,F0034829.003784.6.4
po,Dm,Dt,-,-,Dm,,-,-,F0034829.007129.1.5
ZPP,-,-,ZPP,ZP,-,-,ZPP,,F0034829.017760.3.5
jaz,Somei,Zop-ei,-,-,,Zop-ei,-,-,F0034842.002324.8.26
v,Dt,Dm,-,-,,Dm,-,-,F0034842.002324.8.27
kontra,Somer,Ppnzem,konter,kontra,,Ppnzem,,kontra,F0034842.002324.8.28
v,Dm,Dt,-,-,,Dt,-,-,F0034849.004112.2.38
predloziti,Ggdn,Nj,-,-,Ggdn,Nj,-,-,F0034849.009681.1.12
rekapitulacijsko,Ppnset,Nj,rekapitulacijski,rekapitulacijsko,Ppnset,,rekapitulacijski,,F0034849.009681.1.13
porocilo,Soset,Nj,-,-,Soset,,-,-,F0034849.009681.1.14
davcnega,Ppnmer,Nj,davcen,davcnega,Ppnmer,Nj,davcen,davcnega,F0034849.009681.1.22
odbobja,Soser,Nj,odbobje,odbobja,Soser,,odbobje,,F0034849.009681.1.23
predlozi,Ggdste,Somei,predloziti,predlozi,Ggdste,,predloziti,,F0034849.009681.1.32
NPU,Slzer,Slmer,NPU,NP,,Slmer,NPU,,F0034849.022558.1.8
Glede,Rsn,Dr,-,-,,Dr,-,-,F0034849.024894.2.1
družbe,Sozer,Sozmt,-,-,,Sozmt,-,-,F0034849.024894.2.28
teh,Zk-mmr,Zk-zmr,-,-,,Zk-zmr,-,-,F0034849.024894.2.56
pisne,Ppnzmi,Ggdste,pisen,pisniti,Ppnzmi,,pisen,,F0034849.030855.3.9
stonjo,-,-,stome,stonja,-,-,stome,stonja,F0034849.031757.1.4
poudarjenost,Sozet,Sozei,-,-,Sozet,,-,-,F0034849.031757.1.7
druge,Sozer,Kbzzer,druga,drug,,Kbzzer,,drug,F0034849.031757.1.8
potne,Ppnzmt,Ppnzer,-,-,Ppnzmt,Ppnzer,-,-,F0034849.051508.1.10
enake,Zn-zer,Zn-zmt,-,-,,Zn-zmt,-,-,F0034849.064066.1.7
možnosti,Sozer,Sozmt,-,-,,Sozmt,-,-,F0034849.064066.1.8
Jug,Slmei,Somei,Jug,jug,,Somei,,jug,F0034851.000673.1.1
kratkem,Ppnmem,Ppnsem,-,-,,Ppnsem,-,-,F0034855.000530.6.14
Zahteva,Sozei,Ggvste,zahteva,zahtevati,Sozei,,zahteva,,F0034855.002234.1.2
ZPPac,Somei,N,zppac,ZPPac,,N,,ZPPac,F0034855.002234.1.20
EPA,Slmei,Somer,EPA,ep,Slmei,,EPA,,F0034855.002234.1.23
IV,Sozmr,Slmei,iva,IV,Sozmr,Slmei,iva,IV,F0034855.002234.1.26
skupine,Sozer,Sozmt,-,-,Sozer,,-,-,F0034855.002234.1.3
učinkovito,Rsn,Ppnzet,učinkovito,učinkovit,,Ppnzet,,učinkovit,F0034855.006541.11.13
takšnih,Zk-mmr,Zk-smr,-,-,,Zk-smr,-,-,F0034855.006541.11.15
nerazumljivo,Rsn,Ppnsei,nerazumljivo,nerazumljiv,Rsn,,nerazumljivo,,F0034855.006541.11.29
mogoče,Ppnsei,Rsn,mogoč,mogoče,Ppnsei,,mogoč,,F0034855.006541.11.8
sklep,Somei,Sometn,-,-,,Sometn,-,-,F0034855.009095.5.4
Rožmana,Slmetd,Slmer,-,-,Slmetd,,-,-,F0034855.009307.2.14
Špilerja,Slmer,Slmetd,-,-,,Slmetd,-,-,F0034855.009307.2.17
kratko,Rsn,Ppnset,kratko,kratek,,Ppnset,,kratek,F0034855.009307.2.22
predstavi,Sozem,Ggdste,predstava,predstaviti,,Ggdste,,predstaviti,F0034855.009307.2.23
investiciji,Sozem,Sozed,-,-,Sozem,Sozed,-,-,F0034855.009307.2.24
obe,Zc-sdt,Zc-zdi,-,-,Zc-sdt,Zc-zdi,-,-,F0034855.009307.2.26
gospoda,Sometd,Somer,-,-,Sometd,,-,-,F0034855.009307.2.8
IRMA,-,-,IRMA,Irma,-,-,,Irma,F0034855.010444.1.1
PAVLINIČ,-,-,PAVLINIČ,Pavlinič,-,-,,Pavlinič,F0034855.010444.1.2
KREBS,Slmei,Slzei,KREBS,Krebs,,Slzei,,Krebs,F0034855.010444.1.3
To,Zk-sei,Zk-set,-,-,,Zk-set,-,-,F0034855.017842.4.1
namerno,Rsn,Ppnsei,namerno,nameren,,Ppnsei,,nameren,F0034855.019522.1.34
pravim,Ppnmeo,Ggvspe,pravi,praviti,,Ggvspe,,praviti,F0034855.019522.1.41
občutek,Sometn,Somei,-,-,,Somei,-,-,F0034855.019522.1.45
kolone,Sozer,Sommt,kolona,kolon,Sozer,Sommt,kolona,,F0034855.019522.1.51
meritve,Sozmi,Sozmt,-,-,Sozmi,,-,-,F0034855.020788.3.15
jih,Zotzmt--k,Zotmmt--k,-,-,Zotzmt--k,,-,-,F0034855.020788.3.18
svojih,Zp-zmm,Zp-mmr,-,-,Zp-zmm,,-,-,F0034855.020788.3.24
najboljših,Ppszmm,Ppsmmr,-,-,Ppszmm,,-,-,F0034855.020788.3.25
temno,Rsn,Ppnsei,temno,temen,,Ppnsei,,temen,F0034859.000877.1.11
svetlejše,Pppmmt,Pppsei,-,-,,Pppsei,-,-,F0034859.000877.1.19
pozabite,Ggdsdm,Ggdvdm,-,-,,Ggdvdm,-,-,F0034859.000877.1.7
Amadeus,Somei,Slmei,amadeus,Amadeus,,Slmei,,Amadeus,F0034871.001326.2.29
dunajskim,Ppnmeo,Ppnmmd,-,-,,Ppnmmd,-,-,F0034871.005595.4.12
zrezkom,Someo,Sommd,-,-,,Sommd,-,-,F0034871.005595.4.13
Odmerjanje,Sosei,Soset,-,-,Sosei,,-,-,F0034874.001933.1.1
stari,Ppnmeid,Ppnmmi,-,-,,Ppnmmi,-,-,F0034874.001933.1.35
razigrane,Pdnzer,Pdnzmi,-,-,,Pdnzmi,-,-,F0034881.000005.1.18
Križank,Sozmr,Slzmr,križanka,Križanka,,Slzmr,križanka,Križanka,F0034890.000213.2.15
proglašeno,Pdnzet,Pdnzeo,-,-,Pdnzet,,-,-,F0034901.008446.1.31
svobodo,Sozet,Sozeo,-,-,Sozet,,-,-,F0034901.008446.1.32
umestitvi,Sozem,Sozed,-,-,,Sozed,-,-,F0034901.008755.3.14
neke,Zn-mmt,Zn-zer,-,-,Zn-mmt,Zn-zer,-,-,F0034901.015078.1.13
svoje,Zp-zmt,Zp-zer,-,-,Zp-zmt,,-,-,F0034901.015078.1.14
potrebe,Sozmt,Sozer,-,-,Sozmt,,-,-,F0034901.015078.1.15
omejevanje,Sosei,Soset,-,-,Sosei,,-,-,F0034901.015771.1.3
Proti,Rsn,Dd,-,-,Rsn,,-,-,F0034901.017173.4.1
sodnik,Slmei,Somei,-,-,,Somei,-,-,F0034901.017173.4.25
ločeno,Pdnset,Pdnsei,-,-,Pdnset,,-,-,F0034901.017173.4.31
mnenje,Soset,Sosei,-,-,Soset,,-,-,F0034901.017173.4.32
pobudničin,Ggdd-em,Somei,-,-,Ggdd-em,Somei,-,-,F0034901.017996.1.14
upravičenecev,-,-,upravičenec,upravičeneec,-,-,upravičenec,,F0034901.017996.1.23
njo,Zotzet,Zotzeo,-,-,Zotzet,,-,-,F0034901.017996.1.46
prisilni,Ppnmetd,Ppnmeid,-,-,,Ppnmeid,-,-,F0034901.017996.1.47
nosilcem,Someo,Sommd,-,-,Someo,,-,-,F0034901.019832.4.11
podrobnejše,Pppzer,Pppzmt,-,-,,Pppzmt,-,-,F0034901.019832.4.50
pooblastila,Soser,Sosmt,-,-,Soser,,-,-,F0034901.019832.4.60
ZUstS,Slmei,Slmer,Zusts,ZUstS,,Slmer,,ZUstS,F0034901.021032.2.11
popr,Slmei,Somei,-,-,Slmei,Somei,-,-,F0034901.021032.2.36
Wedam,Slmei,Slzei,-,-,,Slzei,-,-,F0034901.021032.2.45
Lukić,Slmei,Slzei,-,-,,Slzei,-,-,F0034901.021032.2.46
sklep,Sometn,Somei,-,-,Sometn,,-,-,F0034901.021032.2.6
Modrijan,Slmei,Slzei,-,-,,Slzei,-,-,F0034901.021032.2.68
Mirjam,Slzei,Slzet,-,-,Slzei,,-,-,F0034901.021032.2.75
Škrk,Slmei,Slzet,-,-,Slmei,Slzet,-,-,F0034901.021032.2.76
kršene,Pdnmmt,Pdnzmi,-,-,,Pdnzmi,-,-,F0034901.023776.2.44
človekove,Psnzer,Psnzmt,-,-,Psnzer,Psnzmt,-,-,F0034901.023776.2.45
pravice,Sozer,Sozmt,-,-,Sozer,Sozmt,-,-,F0034901.023776.2.46
Navedeni,Pdnmetd,Pdnmeid,-,-,Pdnmetd,,-,-,F0034901.025807.6.1
eni,Kbzmmi,Kbzzem,-,-,,Kbzzem,-,-,F0034901.025807.6.12
drugi,Kbzmmi,Kbzzem,-,-,,Kbzzem,-,-,F0034901.025807.6.14
dopustnost,Sozet,Sozei,-,-,Sozet,,-,-,F0034901.025807.6.32
jezera,Sosmi,Soser,-,-,Sosmi,,-,-,F0034908.000180.1.14
zdravilo,Sosei,Soset,-,-,,Soset,-,-,F0034908.000908.4.19
zdravniku,Somem,Somed,-,-,,Somed,-,-,F0034908.000908.4.31
drugih,Kbzsmr,Kbzmmr,-,-,Kbzsmr,,-,-,F0034908.000908.4.5
vodenje,Soset,Sosei,-,-,,Sosei,-,-,F0034914.002920.1.1
naravno,Rsn,Ppnzet,naravno,naraven,,Ppnzet,,naraven,F0034914.003567.6.21
spremembe,Sozer,Sozmt,-,-,,Sozmt,-,-,F0034914.003567.6.4
EURES,Somei,Slmei,eures,EURES,,Slmei,,EURES,F0034914.004998.2.1
znotraj,Rsn,Dr,-,-,,Dr,-,-,F0034914.004998.2.8
Evitol,Somei,Slmei,evitol,Evitol,,Slmei,,Evitol,F0034920.000735.1.3
Benigno,Rsn,Ppnzet,benigno,benigen,,Ppnzet,,benigen,F0034920.001985.4.1
starejših,Pppzmr,Pppmmr,-,-,,Pppmmr,-,-,F0034920.001985.4.19
starejših,Pppzmr,Pppmmr,-,-,,Pppmmr,-,-,F0034920.001985.4.9
sve,Gp-spdzn,Nj,biti,sve,,Nj,,sve,F0034932.002898.1.4
pozlatio,Somei,Nj,-,-,,Nj,-,-,F0034932.002898.1.5
odredbe,Sozer,Sozmi,-,-,,Sozmi,-,-,F0034932.002995.2.7
njegove,Zstzerem,Zstzmiem,-,-,,Zstzmiem,-,-,F0034932.003885.6.10
mojega,Zspsere,Zspmere,-,-,,Zspmere,-,-,F0034932.003885.6.15
B.,-,-,B.,b.,-,-,B.,,F0034936.001946.18.1
edina,Ppnzei,Ppnmdi,-,-,,Ppnmdi,-,-,F0034942.000590.1.7
znanilca,Somer,Somdi,-,-,,Somdi,-,-,F0034942.000590.1.8
njim,Zotmeo,Zotmmd,-,-,,Zotmmd,-,-,F0034942.000780.3.2
postopek,Somei,Sometn,-,-,,Sometn,-,-,F0034942.000780.3.4
kazenske,Ppnzmt,Ppnzer,-,-,,Ppnzer,-,-,F0034943.001446.1.10
Okrožnemu,Ppnmed,Ppnsed,-,-,,Ppnsed,-,-,F0034943.001446.1.15
predlog,Somei,Sometn,-,-,,Sometn,-,-,F0034943.001446.1.21
dveh,Kbgzdr,Kbgsdr,-,-,,Kbgsdr,-,-,F0034943.001446.1.27
Stonesi,Sozer,Slmei,stones,Stonesi,,Slmei,,Stonesi,F0034951.001064.2.13
MIRAN,-,-,MIRAN,Miran,-,-,,Miran,F0034960.002095.1.2
POTRČ,-,-,POTRČ,Potrč,-,-,,Potrč,F0034960.002095.1.3
JAKOB,-,-,JAKOB,Jakob,-,-,,Jakob,F0034960.003373.1.1
PRESEČNIK,-,-,PRESEČNIK,Presečnik,-,-,,Presečnik,F0034960.003373.1.2
jih,Zotmmt--k,Zotzmt--k,-,-,Zotmmt--k,,-,-,F0034960.004506.5.2
BOJAN,-,-,BOJAN,Bojan,-,-,,Bojan,F0034960.005544.1.1
nujno,Rsn,Ppnsei,nujno,nujen,,Ppnsei,,nujen,F0034960.005544.1.14
skrajšani,Pdnmeid,Pdnmetd,-,-,,Pdnmetd,-,-,F0034960.005544.1.16
postopek,Somei,Sometn,-,-,,Sometn,-,-,F0034960.005544.1.17
KONTIČ,Rsn,Slmei,kontič,KONTIČ,,Slmei,kontič,KONTIČ,F0034960.005544.1.2
rubežni,Ppnmmi,N,rubežen,rubežni,Ppnmmi,,rubežen,,F0034960.015793.1.2
cenilni,Ppnmeid,Ppnmetd,-,-,Ppnmeid,,-,-,F0034960.015793.1.4
zapisnik,Somei,Sometn,-,-,Somei,,-,-,F0034960.015793.1.5
storitev,Sozmr,Sozei,-,-,Sozmr,,-,-,F0034963.001137.2.8
Ur.,-,-,ur.,Ur.,-,-,ur.,,F0034963.008245.5.15
Obveznosti,Sozer,Sozmi,-,-,,Sozmi,-,-,F0034963.009154.2.1
nezakonitih,Ppnmmr,Ppnzmr,-,-,Ppnmmr,,-,-,F0034963.009853.2.10
dejanja,Sosmi,Soser,-,-,Sosmi,,-,-,F0034963.013341.4.10
enak,Zn-mei,Zn-met,-,-,,Zn-met,-,-,F0034963.013341.4.22
pravni,Ppnmeid,Ppnmetd,-,-,,Ppnmetd,-,-,F0034963.013341.4.23
učinek,Somei,Sometn,-,-,,Sometn,-,-,F0034963.013341.4.24
jih,Zotzmt--k,Zotmmt--k,-,-,Zotzmt--k,Zotmmt--k,-,-,F0034963.013341.4.29
ZDIJZ,Slmei,Slmer,ZDIJZ,ZDIJ,,Slmer,ZDIJZ,,F0034963.015265.1.11
osebe,Sozer,Sozmt,-,-,,Sozmt,-,-,F0034963.015265.1.15
v,Dm,Dt,-,-,,Dt,-,-,F0034963.015265.1.64
potrebno,Ppnsei,Ppnzet,-,-,,Ppnzet,-,-,F0034963.015265.1.68
ali,Vp,Rsn,-,-,,Rsn,-,-,F0034963.019233.3.14
preizkusi,Sommi,Ggdste,preizkus,preizkusiti,,Ggdste,,preizkusiti,F0034963.019233.3.2
ZDIJZ,Slmei,Slmer,ZDIJZ,ZDIJ,,Slmer,ZDIJZ,,F0034963.022717.1.16
obstoj,Somei,Sometn,-,-,,Sometn,-,-,F0034963.022717.1.9
pričakovanje,Soset,Sosei,-,-,Soset,,-,-,F0034963.023000.1.24
RS,Slmei,Slzei,-,-,Slmei,,-,-,F0034963.026673.4.1
dopolnitve,Sozer,Sozmt,-,-,Sozer,Sozmt,-,-,F0034963.026673.4.10
bolnišnici,Sozem,Sozed,-,-,,Sozed,-,-,F0034963.027596.6.18
izrednim,Ppnmmd,Ppnseo,-,-,Ppnmmd,Ppnseo,-,-,F0034963.028833.9.19
podiplomskim,Ppnmmd,Ppnmeo,-,-,,Ppnmeo,-,-,F0034963.028833.9.25
ZDIJZ,Slmei,Slmetn,-,-,Slmei,Slmetn,-,-,F0034963.033278.2.5
bolane,Ppnzmt,Ppnzer,-,-,,Ppnzer,-,-,F0034964.001419.2.15
kar,Rsn,Zz-set,-,-,,Zz-set,-,-,F0034964.001419.2.2
The,N,Nj,the,The,,Nj,the,,F0034986.000880.1.4
Montignac,Slmei,Nj,-,-,Slmei,,-,-,F0034986.000880.1.5
diet,Sozmr,Nj,dieta,diet,,Nj,,diet,F0034986.000880.1.6
na,Dt,Dm,-,-,Dt,,-,-,F0034987.001800.1.4
Lady,Sozem,Slmei,lady,Lady,Sozem,Slmei,,Lady,F0034987.001800.1.5
alonso,-,-,alonso,Alonso,-,-,,Alonso,F0034987.002435.1.29
zdja,-,-,zdja,ZD,-,-,zdja,ZD,F0034987.002435.1.41
hitrosti,Sozer,Sozem,-,-,,Sozem,-,-,F0034987.002435.1.54
itaq,Slmei,Somei,-,-,Slmei,Somei,-,-,F0034987.002435.1.6
vsak,Zc-met,Zc-mei,-,-,,Zc-mei,-,-,F0034987.002435.1.68
Glede,Rsn,Dr,-,-,,Dr,-,-,F0035010.000730.1.1
boeing,Slmei,Somei,boeing,Boeing,,Somei,boeing,,F0035014.000005.1.12
A380,Slmei,Kag,A380,a380,Slmei,Kag,,a380,F0035014.000005.1.9
slabši,Pppmeid,Pppmmi,-,-,,Pppmmi,-,-,F0035014.000096.2.16
The,N,Nj,the,The,,Nj,the,,F0035015.003627.2.1
the,N,Nj,-,-,,Nj,-,-,F0035015.003627.2.10
Modern,Sozmr,Nj,moderna,Modern,Sozmr,Nj,moderna,Modern,F0035015.003627.2.11
World,Slmei,Nj,-,-,,Nj,-,-,F0035015.003627.2.12
Age,Slmei,Nj,-,-,,Nj,-,-,F0035015.003627.2.2
of,N,Nj,-,-,,Nj,-,-,F0035015.003627.2.3
International,Slmei,Nj,-,-,,Nj,-,-,F0035015.003627.2.6
Population,Slmei,Nj,-,-,,Nj,-,-,F0035015.003627.2.7
Movements,Slmei,Nj,-,-,,Nj,-,-,F0035015.003627.2.8
in,Vp,Nj,-,-,,Nj,-,-,F0035015.003627.2.9
zadovoljstvo,Soset,Sosei,-,-,Soset,,-,-,F0035021.000358.3.19
nikakršnih,Zl-zmr,Zl-mmr,-,-,,Zl-mmr,-,-,F0035021.000358.3.27
RTV,Slzei,Slmei,-,-,,Slmei,-,-,F0035025.001502.2.3
Sajovic,Slmei,Slzei,-,-,,Slzei,-,-,F0035025.001502.2.7
življenja,Soser,Sosmt,-,-,,Sosmt,-,-,F0035025.004541.1.4
odprtega,Pdnmer,Pdnser,-,-,,Pdnser,-,-,F0035038.001100.1.20
voda,Sozei,Sozmr,-,-,,Sozmr,-,-,F0035038.001100.1.32
Nizozemka,Sozei,Slmei,nizozemka,Nizozemka,Sozei,Slmei,,Nizozemka,F0035047.001530.1.6
Otoka,Somer,Slmer,otok,Otok,,Slmer,,Otok,F0035047.002034.1.11
boginje,Ppnzer,Sozer,Boginji,boginja,,Sozer,,boginja,F0035047.002034.1.8
nekim,Zn-mmd,Nj,nek,nekim,Zn-mmd,Nj,nek,nekim,F0035062.000996.3.13
mafijaskim,Rsn,Nj,-,-,,Nj,-,-,F0035062.000996.3.14
nacelima,Rsn,Nj,-,-,,Nj,-,-,F0035062.000996.3.15
pravicnosti,Sozer,Nj,pravicnost,pravicnosti,Sozer,Nj,pravicnost,,F0035062.000996.3.16
ce,Ggnste,Nj,cesti,ce,Ggnste,Nj,cesti,ce,F0035062.000996.3.2
se,Zp------k,Nj,-,-,,Nj,-,-,F0035062.000996.3.3
donijeti,Ggnste,Nj,donijetiti,donijeti,,Nj,,donijeti,F0035062.000996.3.4
pravicna,Ppnzei,Nj,pravicen,pravicna,Ppnzei,Nj,pravicen,pravicna,F0035062.000996.3.5
odluka,Sozei,Nj,-,-,,Nj,-,-,F0035062.000996.3.6
sukladno,Rsn,Nj,-,-,,Nj,-,-,F0035062.000996.3.7
Medjunarodnom,Someo,Nj,medjunaroden,Medjunarodnom,,Nj,medjunaroden,Medjunarodnom,F0035062.000996.3.8
pravu,Sosem,Sosed,-,-,,Sosed,-,-,F0035062.000996.3.9
prejšnji,Ppnzem,Ppnzed,-,-,,Ppnzed,-,-,F0035066.000948.1.27
znamki,Sozem,Sozed,-,-,,Sozed,-,-,F0035066.000948.1.28
verjetnost,Sozei,Sozet,-,-,Sozei,,-,-,F0035066.000948.1.53
verjetnost,Sozei,Sozet,-,-,Sozei,,-,-,F0035066.000948.1.60
obrutiti,Ggdn,Ggnn,-,-,Ggdn,,-,-,F0035066.003798.2.13
besedo,Sozet,Sozeo,-,-,,Sozeo,-,-,F0035066.004204.21.7
TAGUS,Somei,Slmei,tagus,TAGUS,,Slmei,tagus,TAGUS,F0035066.004204.21.9
slednji,Ppnmmi,Ppnzem,-,-,,Ppnzem,-,-,F0035066.004538.37.34
prijavljeno,Pdnzet,Pdnset,-,-,,Pdnset,-,-,F0035066.004538.37.48
storitve,Sozer,Sozmt,-,-,,Sozmt,-,-,F0035066.004538.37.51
MEDNARODNO,Rsn,Ppnsei,mednarodno,mednaroden,,Ppnsei,,mednaroden,F0035066.005784.1.1
PRAVO,Rsn,Sosei,-,-,,Sosei,-,-,F0035066.005784.1.10
EVROPE,-,-,EVROPA,Evropa,-,-,,Evropa,F0035066.005784.1.12
PRAVO,Soset,Sosei,-,-,,Sosei,-,-,F0035066.005784.1.2
UNIJE,Sozer,Slzer,unija,Unija,Sozer,,unija,,F0035066.005784.1.8
sklenitev,Sozmr,Sozet,-,-,,Sozet,-,-,F0035066.006492.11.17
SZ,Slmei,Slmer,-,-,,Slmer,-,-,F0035066.006492.11.48
sicer,L,Vp,-,-,,Vp,-,-,F0035066.006492.11.79
SZ,N,Slmer,sz,SZ,,Slmer,,SZ,F0035066.006492.11.85
ta,Zk-mei,Zk-zei,-,-,,Zk-zei,-,-,F0035074.003389.1.13
plačilno,Rsn,Ppnzet,plačilno,plačilen,,Ppnzet,,plačilen,F0035074.003389.1.4
gratala,Ggvd-ez,Ggdd-ez,-,-,,Ggdd-ez,-,-,F0035091.005886.1.18
par,Rsn,Sometn,-,-,Rsn,,-,-,F0035091.005886.1.27
js,Slmei,Somei,-,-,Slmei,Somei,-,-,F0035091.005886.1.31
lahk,-,-,lahko,lahk,-,-,lahko,,F0035091.005886.1.49
nejc26,Sozeo,Kag,-,-,Sozeo,Kag,-,-,F0035091.005886.1.5
prov,Psnmein,Nj,-,-,,Nj,-,-,F0035091.005886.1.53
nezgr,Somei,Nj,-,-,,Nj,-,-,F0035091.005886.1.54
je,Slmei,Gp-ste-n,je,biti,,Gp-ste-n,,biti,F0035091.005886.1.59
čudnga,-,-,čuden,čuen,-,-,čuden,,F0035091.005886.1.64
brendi,Somei,Sometn,-,-,Somei,Sometn,-,-,F0035091.005886.1.68
tolk,-,-,toliko,tolk,-,-,toliko,,F0035091.005886.1.69
ld,Slmei,Somei,-,-,Slmei,Somei,-,-,F0035091.005886.1.7
lubic,Slmei,Somei,-,-,Slmei,Somei,-,-,F0035091.005886.1.70
sloveniji,-,-,slovenija,Slovenija,-,-,,Slovenija,F0035091.005886.1.73
js,Slmei,Somei,-,-,Slmei,Somei,-,-,F0035091.005886.1.76
tud,L,Somei,tudi,tud,L,,tudi,,F0035091.005886.1.79
čast,Sozei,Sozet,-,-,Sozei,,-,-,F0035091.005886.1.99
ljudi,Sommt,Sommr,-,-,Sommt,,-,-,F0035095.002262.6.23
10tisoč,Kag,Somei,-,-,Kag,Somei,-,-,F0035095.004526.6.11
eur,-,-,eur,EUR,-,-,eur,,F0035095.004526.6.12
gobec,Slmei,Sometn,-,-,,Sometn,-,-,F0035095.004526.6.7
kaj,Rsn,Zv-set,-,-,Rsn,,-,-,F0035095.006034.3.3
na,Dm,Dt,-,-,,Dt,-,-,F0035095.006034.3.6
Gazzette,Slmei,Nj,-,-,,Nj,-,-,F0035100.002121.3.6
dello,N,Nj,-,-,,Nj,-,-,F0035100.002121.3.7
Kačji,Ppnmeid,Ppnmetd,-,-,,Ppnmetd,-,-,F0035100.002416.4.12
graben,Somei,Sometn,-,-,,Sometn,-,-,F0035100.002416.4.13
poti,Sozem,Sozer,-,-,,Sozer,-,-,F0035100.002416.4.4
H,-,-,H,h,-,-,H,,F0035107.003042.5.1
P.,-,-,P.,p.,-,-,P.,,F0035107.003042.5.3
bogate,Ppnzer,Ppnzmt,-,-,Ppnzer,Ppnzmt,-,-,F0035107.014491.7.4
lezbijke,Sozer,Sozmt,-,-,Sozer,Sozmt,-,-,F0035107.014491.7.5
fit,Slmei,Somei,-,-,Slmei,Somei,-,-,F0035108.000153.5.3
populaciji,Sozem,Sozed,-,-,,Sozed,-,-,F0035108.000153.5.6
FRANC,-,-,FRANC,Franc,-,-,,Franc,F0035122.002886.1.1
ministrstvo,Soset,Sosei,-,-,,Sosei,-,-,F0035122.002886.1.11
PUKŠIČ,-,-,PUKŠIČ,Pukšič,-,-,,Pukšič,F0035122.002886.1.2
skladu,Somem,Somed,-,-,,Somed,-,-,F0035122.010760.3.10
vse,Rsn,Zc-mmt,vse,ves,,Zc-mmt,,ves,F0035122.012650.5.13
SD,Slmei,Slzei,-,-,,Slzei,-,-,F0035122.012650.5.3
skupine,Sozmi,Sozer,-,-,Sozmi,,-,-,F0035122.016842.2.10
igralske,Ppnzmi,Ppnzer,-,-,Ppnzmi,,-,-,F0035122.016842.2.9
jih,Zotmmt--k,Zotsmt--k,-,-,Zotmmt--k,,-,-,F0035122.018139.10.4
nasprotno,Rsn,Ppnsei,nasprotno,nasproten,Rsn,,nasprotno,,F0035122.020607.5.8
nekaj,Rsn,Zn-set,-,-,,Zn-set,-,-,F0035122.028080.3.7
opozorila,Ggdd-ez,Sosmt,opozoriti,opozorilo,Ggdd-ez,,opozoriti,,F0035122.028080.3.8
oba,Zc-mdt,Zc-mdi,-,-,Zc-mdt,,-,-,F0035122.032272.2.10
predlagana,Pdnzei,Pdnmdi,-,-,Pdnzei,Pdnmdi,-,-,F0035122.032272.2.11
sklepa,Somer,Ggnste,sklep,sklepati,Somer,,sklep,,F0035122.032272.2.12
sprejem,Somei,Sometn,-,-,,Sometn,-,-,F0035122.033829.15.14
uvedbo,Sozet,Sozeo,-,-,Sozet,,-,-,F0035122.033829.15.16
FRANCI,-,-,FRANCI,Franci,-,-,,Franci,F0035122.036916.1.1
KEK,-,-,KEK,Kek,-,-,,Kek,F0035122.036916.1.2
kerga,Sosmt,Sometn,-,-,Sosmt,Sometn,-,-,F0035131.000627.1.32
izvolit,Ggvm,Dr,izvoliti,izvolit,Ggvm,Dr,izvoliti,,F0035131.000627.1.7
poštenega,Ppnmet,Ppnmer,-,-,Ppnmet,,-,-,F0035131.000627.1.8
župana,Sometd,Somer,-,-,Sometd,,-,-,F0035131.000627.1.9
ceste,Sozmi,Sozmt,-,-,,Sozmt,-,-,F0035131.002323.10.3
Vozili,Ggnd-dz,Sosdi,voziti,vozilo,,Sosdi,,vozilo,F0035145.000463.3.1
vozeče,Pdnsei,Pdnset,-,-,,Pdnset,-,-,F0035145.000463.3.12
tovorno,Ppnsei,Ppnset,-,-,,Ppnset,-,-,F0035145.000463.3.13
vozilo,Sosei,Soset,-,-,,Soset,-,-,F0035145.000463.3.14
trčili,Ggdd-mm,Ggdd-dz,-,-,,Ggdd-dz,-,-,F0035145.000463.3.3
Kosorjevo,Psnsei,Psnzeo,-,-,,Psnzeo,-,-,F0035145.001745.3.11
ups,Somei,M,-,-,,M,-,-,F0035145.001745.3.6
Radiokomunikacijah,Somei,Slzmm,radiokomunikacijah,Radiokomunikacija,Somei,Slzmm,radiokomunikacijah,Radiokomunikacija,F0035162.001373.2.14
številnih,Ppnmmm,Ppnsmm,-,-,,Ppnsmm,-,-,F0035162.001373.2.17
sodelujejomo,Rsn,Somei,-,-,Rsn,Somei,-,-,F0035162.001373.2.5
črnavest,Sozei,Slmei,-,-,Sozei,Slmei,-,-,F0035164.001972.1.1
vEU,Rsn,Slmed,veu,vE,Rsn,Slmed,veu,vE,F0035164.001972.1.7
Zapuščene,Pdnzmt,Pdnzmi,-,-,,Pdnzmi,-,-,F0035175.002116.2.1
sirote,Sozmt,Sozmi,-,-,,Sozmi,-,-,F0035175.002116.2.2
A,Vp,Somei,-,-,,Somei,-,-,F0035175.002116.2.4
pristojno,Rsn,Ppnsei,pristojno,pristojen,,Ppnsei,,pristojen,F0035177.001046.1.11
izrazito,Rsn,Ppnzet,izrazito,izrazit,Rsn,,izrazito,,F0035177.013243.8.34
vsakega,Zc-met,Zc-ser,-,-,,Zc-ser,-,-,F0035177.013243.8.49
Policijsko,Ppnzet,Ppnzeo,-,-,,Ppnzeo,-,-,F0035179.001763.2.14
